,CCLE Cell Line Name,Primary Cell Line Name,Compound,Target,Doses (uM),Activity Data (median),Activity SD,Num Data,FitType,EC50 (µM),IC50 (µM),Amax,ActArea,CCLE name,Cell line primary name,Cell line aliases,Gender,Site Primary,Histology,Hist Subtype1,CCLE tumor type,CCLE tumor type 2,Notes,Source,Expression arrays,SNP arrays,Hybrid capture/Sequencing,OncoMap,Drug sensitivity profiling
587,UACC812_BREAST,UACC-812,AZD6244,MEK,0.08,-18.0,14.2,8,Constant,,8.0,-2.037965059,0.9361,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
587,UACC812_BREAST,UACC-812,AZD6244,MEK,0.25,-28.0,27.3,8,Constant,,8.0,-2.037965059,0.9361,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
587,UACC812_BREAST,UACC-812,AZD6244,MEK,0.8,-15.0,19.9,8,Constant,,8.0,-2.037965059,0.9361,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
587,UACC812_BREAST,UACC-812,AZD6244,MEK,2.53,-33.0,48.2,8,Constant,,8.0,-2.037965059,0.9361,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
587,UACC812_BREAST,UACC-812,AZD6244,MEK,8.0,-38.0,43.4,8,Constant,,8.0,-2.037965059,0.9361,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
588,UACC812_BREAST,UACC-812,Erlotinib,EGFR,0.0025,10.7,17.1,8,Linear,,0.912124534,-71.85778046,0.4433,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
588,UACC812_BREAST,UACC-812,Erlotinib,EGFR,0.008,14.4,35.3,8,Linear,,0.912124534,-71.85778046,0.4433,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
588,UACC812_BREAST,UACC-812,Erlotinib,EGFR,0.025,-15.0,24.8,8,Linear,,0.912124534,-71.85778046,0.4433,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
588,UACC812_BREAST,UACC-812,Erlotinib,EGFR,0.08,12.7,26.3,8,Linear,,0.912124534,-71.85778046,0.4433,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
588,UACC812_BREAST,UACC-812,Erlotinib,EGFR,0.25,9.02,30.8,8,Linear,,0.912124534,-71.85778046,0.4433,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
588,UACC812_BREAST,UACC-812,Erlotinib,EGFR,0.8,14.9,25.5,8,Linear,,0.912124534,-71.85778046,0.4433,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
588,UACC812_BREAST,UACC-812,Erlotinib,EGFR,2.53,-13.0,51.0,8,Linear,,0.912124534,-71.85778046,0.4433,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
588,UACC812_BREAST,UACC-812,Erlotinib,EGFR,8.0,-43.0,42.1,8,Linear,,0.912124534,-71.85778046,0.4433,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
589,UACC812_BREAST,UACC-812,Irinotecan,TOP2,0.0025,-21.0,22.9,8,Sigmoid,8.880951293,1.588083982,-95.71607971,1.7327,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
589,UACC812_BREAST,UACC-812,Irinotecan,TOP2,0.008,9.62,13.5,8,Sigmoid,8.880951293,1.588083982,-95.71607971,1.7327,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
589,UACC812_BREAST,UACC-812,Irinotecan,TOP2,0.025,3.52,5.58,8,Sigmoid,8.880951293,1.588083982,-95.71607971,1.7327,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
589,UACC812_BREAST,UACC-812,Irinotecan,TOP2,0.08,-2.5,18.9,8,Sigmoid,8.880951293,1.588083982,-95.71607971,1.7327,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
589,UACC812_BREAST,UACC-812,Irinotecan,TOP2,0.25,-25.0,12.6,8,Sigmoid,8.880951293,1.588083982,-95.71607971,1.7327,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
589,UACC812_BREAST,UACC-812,Irinotecan,TOP2,0.8,-27.0,19.2,8,Sigmoid,8.880951293,1.588083982,-95.71607971,1.7327,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
589,UACC812_BREAST,UACC-812,Irinotecan,TOP2,2.53,-66.0,10.9,8,Sigmoid,8.880951293,1.588083982,-95.71607971,1.7327,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
589,UACC812_BREAST,UACC-812,Irinotecan,TOP2,8.0,-99.0,9.85,8,Sigmoid,8.880951293,1.588083982,-95.71607971,1.7327,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
590,UACC812_BREAST,UACC-812,L-685458,GS,0.0025,-9.6,5.23,8,Constant,,8.0,1.922240138,0.06187,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
590,UACC812_BREAST,UACC-812,L-685458,GS,0.008,7.22,33.5,8,Constant,,8.0,1.922240138,0.06187,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
590,UACC812_BREAST,UACC-812,L-685458,GS,0.025,11.4,20.2,8,Constant,,8.0,1.922240138,0.06187,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
590,UACC812_BREAST,UACC-812,L-685458,GS,0.08,12.3,18.2,8,Constant,,8.0,1.922240138,0.06187,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
590,UACC812_BREAST,UACC-812,L-685458,GS,0.25,7.67,27.8,8,Constant,,8.0,1.922240138,0.06187,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
590,UACC812_BREAST,UACC-812,L-685458,GS,0.8,8.79,11.1,8,Constant,,8.0,1.922240138,0.06187,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
590,UACC812_BREAST,UACC-812,L-685458,GS,2.53,23.1,17.6,8,Constant,,8.0,1.922240138,0.06187,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
590,UACC812_BREAST,UACC-812,L-685458,GS,8.0,-7.3,7.67,8,Constant,,8.0,1.922240138,0.06187,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
591,UACC812_BREAST,UACC-812,LBW242,XIAP,0.0025,-2.3,2.4,8,Constant,,8.0,-6.17723465,0.1302,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
591,UACC812_BREAST,UACC-812,LBW242,XIAP,0.008,3.97,6.23,8,Constant,,8.0,-6.17723465,0.1302,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
591,UACC812_BREAST,UACC-812,LBW242,XIAP,0.025,-10.0,7.37,8,Constant,,8.0,-6.17723465,0.1302,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
591,UACC812_BREAST,UACC-812,LBW242,XIAP,0.08,-7.7,27.3,8,Constant,,8.0,-6.17723465,0.1302,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
591,UACC812_BREAST,UACC-812,LBW242,XIAP,0.25,-4.0,13.9,8,Constant,,8.0,-6.17723465,0.1302,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
591,UACC812_BREAST,UACC-812,LBW242,XIAP,0.8,-8.1,23.0,8,Constant,,8.0,-6.17723465,0.1302,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
591,UACC812_BREAST,UACC-812,LBW242,XIAP,2.53,-9.8,33.7,8,Constant,,8.0,-6.17723465,0.1302,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
591,UACC812_BREAST,UACC-812,LBW242,XIAP,8.0,-20.0,15.2,8,Constant,,8.0,-6.17723465,0.1302,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
592,UACC812_BREAST,UACC-812,Lapatinib,EGFR,0.0025,-14.0,8.58,8,Constant,,8.0,14.09997559,1.3183,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
592,UACC812_BREAST,UACC-812,Lapatinib,EGFR,0.008,34.9,16.4,8,Constant,,8.0,14.09997559,1.3183,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
592,UACC812_BREAST,UACC-812,Lapatinib,EGFR,0.025,-11.0,15.4,8,Constant,,8.0,14.09997559,1.3183,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
592,UACC812_BREAST,UACC-812,Lapatinib,EGFR,0.08,-0.63,26.5,8,Constant,,8.0,14.09997559,1.3183,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
592,UACC812_BREAST,UACC-812,Lapatinib,EGFR,0.25,-24.0,60.7,8,Constant,,8.0,14.09997559,1.3183,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
592,UACC812_BREAST,UACC-812,Lapatinib,EGFR,0.8,-46.0,54.7,8,Constant,,8.0,14.09997559,1.3183,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
592,UACC812_BREAST,UACC-812,Lapatinib,EGFR,2.53,-60.0,50.5,8,Constant,,8.0,14.09997559,1.3183,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
592,UACC812_BREAST,UACC-812,Lapatinib,EGFR,8.0,-44.0,73.4,8,Constant,,8.0,14.09997559,1.3183,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
593,UACC812_BREAST,UACC-812,Nilotinib,ABL,0.0025,20.0,18.7,8,Linear,,8.0,-49.48458099,0.7207,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
593,UACC812_BREAST,UACC-812,Nilotinib,ABL,0.008,3.56,23.8,8,Linear,,8.0,-49.48458099,0.7207,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
593,UACC812_BREAST,UACC-812,Nilotinib,ABL,0.025,0.3,14.7,8,Linear,,8.0,-49.48458099,0.7207,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
593,UACC812_BREAST,UACC-812,Nilotinib,ABL,0.08,-9.8,14.7,8,Linear,,8.0,-49.48458099,0.7207,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
593,UACC812_BREAST,UACC-812,Nilotinib,ABL,0.25,-1.7,18.2,8,Linear,,8.0,-49.48458099,0.7207,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
593,UACC812_BREAST,UACC-812,Nilotinib,ABL,0.8,-17.0,9.86,8,Linear,,8.0,-49.48458099,0.7207,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
593,UACC812_BREAST,UACC-812,Nilotinib,ABL,2.53,-27.0,7.67,8,Linear,,8.0,-49.48458099,0.7207,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
593,UACC812_BREAST,UACC-812,Nilotinib,ABL,8.0,-51.0,8.31,8,Linear,,8.0,-49.48458099,0.7207,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
594,UACC812_BREAST,UACC-812,Nutlin-3,MDM2,0.0025,-14.0,8.23,8,Constant,,8.0,8.791394234,0.3032,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
594,UACC812_BREAST,UACC-812,Nutlin-3,MDM2,0.008,5.45,15.0,8,Constant,,8.0,8.791394234,0.3032,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
594,UACC812_BREAST,UACC-812,Nutlin-3,MDM2,0.025,-13.0,17.0,8,Constant,,8.0,8.791394234,0.3032,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
594,UACC812_BREAST,UACC-812,Nutlin-3,MDM2,0.08,13.2,19.5,8,Constant,,8.0,8.791394234,0.3032,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
594,UACC812_BREAST,UACC-812,Nutlin-3,MDM2,0.25,1.88,31.2,8,Constant,,8.0,8.791394234,0.3032,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
594,UACC812_BREAST,UACC-812,Nutlin-3,MDM2,0.8,21.3,26.5,8,Constant,,8.0,8.791394234,0.3032,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
594,UACC812_BREAST,UACC-812,Nutlin-3,MDM2,2.53,0.12,10.4,8,Constant,,8.0,8.791394234,0.3032,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
594,UACC812_BREAST,UACC-812,Nutlin-3,MDM2,8.0,-13.0,28.9,8,Constant,,8.0,8.791394234,0.3032,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
595,UACC812_BREAST,UACC-812,PD-0325901,MEK,0.0025,14.2,26.0,8,Sigmoid,0.015660835,0.036591209,-69.53145599,1.0812,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
595,UACC812_BREAST,UACC-812,PD-0325901,MEK,0.008,4.92,7.44,8,Sigmoid,0.015660835,0.036591209,-69.53145599,1.0812,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
595,UACC812_BREAST,UACC-812,PD-0325901,MEK,0.025,-0.74,62.4,8,Sigmoid,0.015660835,0.036591209,-69.53145599,1.0812,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
595,UACC812_BREAST,UACC-812,PD-0325901,MEK,0.08,-17.0,16.9,8,Sigmoid,0.015660835,0.036591209,-69.53145599,1.0812,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
595,UACC812_BREAST,UACC-812,PD-0325901,MEK,0.25,-27.0,61.6,8,Sigmoid,0.015660835,0.036591209,-69.53145599,1.0812,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
595,UACC812_BREAST,UACC-812,PD-0325901,MEK,0.8,-27.0,47.6,8,Sigmoid,0.015660835,0.036591209,-69.53145599,1.0812,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
595,UACC812_BREAST,UACC-812,PD-0325901,MEK,2.53,-29.0,66.6,8,Sigmoid,0.015660835,0.036591209,-69.53145599,1.0812,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
595,UACC812_BREAST,UACC-812,PD-0325901,MEK,8.0,-51.0,38.5,8,Sigmoid,0.015660835,0.036591209,-69.53145599,1.0812,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
596,UACC812_BREAST,UACC-812,PD-0332991,CDK4,0.0025,-1.7,18.5,8,Constant,,8.0,-16.809412,0.3588,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
596,UACC812_BREAST,UACC-812,PD-0332991,CDK4,0.008,-3.4,10.1,8,Constant,,8.0,-16.809412,0.3588,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
596,UACC812_BREAST,UACC-812,PD-0332991,CDK4,0.025,22.1,31.3,8,Constant,,8.0,-16.809412,0.3588,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
596,UACC812_BREAST,UACC-812,PD-0332991,CDK4,0.08,6.99,24.1,8,Constant,,8.0,-16.809412,0.3588,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
596,UACC812_BREAST,UACC-812,PD-0332991,CDK4,0.25,5.13,20.7,8,Constant,,8.0,-16.809412,0.3588,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
596,UACC812_BREAST,UACC-812,PD-0332991,CDK4,0.8,2.82,13.1,8,Constant,,8.0,-16.809412,0.3588,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
596,UACC812_BREAST,UACC-812,PD-0332991,CDK4,2.53,-21.0,12.5,8,Constant,,8.0,-16.809412,0.3588,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
596,UACC812_BREAST,UACC-812,PD-0332991,CDK4,8.0,-34.0,9.96,8,Constant,,8.0,-16.809412,0.3588,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
597,UACC812_BREAST,UACC-812,PF2341066,c-MET,0.0025,15.4,8.79,8,Constant,,8.0,10.36696529,0.05788,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
597,UACC812_BREAST,UACC-812,PF2341066,c-MET,0.008,6.56,7.74,8,Constant,,8.0,10.36696529,0.05788,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
597,UACC812_BREAST,UACC-812,PF2341066,c-MET,0.025,14.0,36.1,8,Constant,,8.0,10.36696529,0.05788,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
597,UACC812_BREAST,UACC-812,PF2341066,c-MET,0.08,-5.6,12.1,8,Constant,,8.0,10.36696529,0.05788,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
597,UACC812_BREAST,UACC-812,PF2341066,c-MET,0.25,20.3,35.9,8,Constant,,8.0,10.36696529,0.05788,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
597,UACC812_BREAST,UACC-812,PF2341066,c-MET,0.8,-5.9,18.4,8,Constant,,8.0,10.36696529,0.05788,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
597,UACC812_BREAST,UACC-812,PF2341066,c-MET,2.53,41.1,34.1,8,Constant,,8.0,10.36696529,0.05788,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
597,UACC812_BREAST,UACC-812,PF2341066,c-MET,8.0,-9.4,13.5,8,Constant,,8.0,10.36696529,0.05788,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
598,UACC812_BREAST,UACC-812,PHA-665752,c-MET,0.0025,-11.0,8.99,8,Constant,,8.0,9.880545616,0.1242,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
598,UACC812_BREAST,UACC-812,PHA-665752,c-MET,0.008,-1.8,16.5,8,Constant,,8.0,9.880545616,0.1242,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
598,UACC812_BREAST,UACC-812,PHA-665752,c-MET,0.025,7.82,25.3,8,Constant,,8.0,9.880545616,0.1242,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
598,UACC812_BREAST,UACC-812,PHA-665752,c-MET,0.08,15.4,14.0,8,Constant,,8.0,9.880545616,0.1242,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
598,UACC812_BREAST,UACC-812,PHA-665752,c-MET,0.25,-9.4,21.6,8,Constant,,8.0,9.880545616,0.1242,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
598,UACC812_BREAST,UACC-812,PHA-665752,c-MET,0.8,15.5,31.1,8,Constant,,8.0,9.880545616,0.1242,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
598,UACC812_BREAST,UACC-812,PHA-665752,c-MET,2.53,-23.0,34.8,8,Constant,,8.0,9.880545616,0.1242,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
598,UACC812_BREAST,UACC-812,PHA-665752,c-MET,8.0,-4.1,43.1,8,Constant,,8.0,9.880545616,0.1242,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
599,UACC812_BREAST,UACC-812,PLX4720,RAF,0.0025,1.11,24.4,8,Constant,,8.0,6.298837662,0.0,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
599,UACC812_BREAST,UACC-812,PLX4720,RAF,0.008,10.3,14.7,8,Constant,,8.0,6.298837662,0.0,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
599,UACC812_BREAST,UACC-812,PLX4720,RAF,0.025,8.61,25.7,8,Constant,,8.0,6.298837662,0.0,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
599,UACC812_BREAST,UACC-812,PLX4720,RAF,0.08,7.36,5.76,8,Constant,,8.0,6.298837662,0.0,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
599,UACC812_BREAST,UACC-812,PLX4720,RAF,0.25,-5.5,17.5,8,Constant,,8.0,6.298837662,0.0,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
599,UACC812_BREAST,UACC-812,PLX4720,RAF,0.8,7.91,5.91,8,Constant,,8.0,6.298837662,0.0,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
599,UACC812_BREAST,UACC-812,PLX4720,RAF,2.53,7.21,33.9,8,Constant,,8.0,6.298837662,0.0,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
599,UACC812_BREAST,UACC-812,PLX4720,RAF,8.0,0.41,15.7,8,Constant,,8.0,6.298837662,0.0,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
600,UACC812_BREAST,UACC-812,Paclitaxel,TUBB1,0.0025,-54.0,11.5,8,Constant,,0.002542614,-61.24596405,4.0004,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
600,UACC812_BREAST,UACC-812,Paclitaxel,TUBB1,0.008,-45.0,44.9,8,Constant,,0.002542614,-61.24596405,4.0004,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
600,UACC812_BREAST,UACC-812,Paclitaxel,TUBB1,0.025,-72.0,9.52,8,Constant,,0.002542614,-61.24596405,4.0004,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
600,UACC812_BREAST,UACC-812,Paclitaxel,TUBB1,0.08,-75.0,5.74,8,Constant,,0.002542614,-61.24596405,4.0004,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
600,UACC812_BREAST,UACC-812,Paclitaxel,TUBB1,0.25,-61.0,3.83,8,Constant,,0.002542614,-61.24596405,4.0004,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
600,UACC812_BREAST,UACC-812,Paclitaxel,TUBB1,0.8,-68.0,5.43,8,Constant,,0.002542614,-61.24596405,4.0004,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
600,UACC812_BREAST,UACC-812,Paclitaxel,TUBB1,2.53,-56.0,9.23,8,Constant,,0.002542614,-61.24596405,4.0004,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
600,UACC812_BREAST,UACC-812,Paclitaxel,TUBB1,8.0,-65.0,8.42,8,Constant,,0.002542614,-61.24596405,4.0004,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
